"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2007","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65849390938&doi=10.1163%2f157006307X180200&partnerID=40&md5=b4c6b611b14b30e54c53f31f6918b26a","New York University, Skirball Department of Hebrew and Judaic Studies, New York, NY 10012, 51 Washington Square South, United States","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080096939&doi=10.31192%2fnp.17.3.5&partnerID=40&md5=978250bf4682e8d118702cfb606e1e8f","University of Zagreb, Faculty of Philosophy and Religious Studies, Jordanovac 110, Zagreb, HR-10000, Croatia","","Bosnian"
"2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058386526&doi=10.1111%2fmoth.12461&partnerID=40&md5=37079524a7abbaf6b8c1737c53a66a22","The University of Chicago Divinity School, Swift Hall, 1025 E. 58th Street, Chicago, 60637, IL, United States","","English"
"2008","23","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921890711&doi=10.1093%2facprof%3aoso%2f9780199212132.001.0001&partnerID=40&md5=d00eccdc26706c5fd88c60820390a3c9","University of Oxford, United Kingdom","","English"
"1995","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974267129&doi=10.1017%2fS0017816000031722&partnerID=40&md5=2ed357ac7beaf45868388b8065e4ca90","University of Toronto, Canada","Social Sciences and Humanities Research Council of Canada, SSHRC","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60950054278&doi=10.1177%2f0014524607077865&partnerID=40&md5=6873952e407a3d517c2cf1b9a99d54af","University of Oxford","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146447717&doi=10.1163%2f2451859X-12340072&partnerID=40&md5=f37a7a4a6fb50b79a1d559133a91708c","University of California, Los Angeles, United States","","English"
"2015","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930795533&doi=10.1163%2f15700720-12341214&partnerID=40&md5=78e407c2d95009401d66948f7a35c471","Radboud University Nijmegen University of Pretoria, Netherlands","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086743496&doi=10.3167%2fej.2020.530103&partnerID=40&md5=ed50848d4c88883c5e8e2ef15ab10328","Institute for Philosophy, University of Leipzig, Germany","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029688148&partnerID=40&md5=05faef6a1dd0884732987f3fc0fbf7ca","Moscow, Russian Federation","","Russian"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106150831&doi=10.22034%2fri.2021.153509.1273&partnerID=40&md5=e695849e2d54b797cacba539926d8b1a","University of Tabriz, Tabriz, Iran","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146447701&doi=10.1163%2f2451859X-12340071&partnerID=40&md5=9fa70a2d08fa77242e7584a70f33ead4","Montclair State University, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043434980&doi=10.1016%2fB978-0-08-097086-8.84054-4&partnerID=40&md5=97e4815164d470d46d5f32faea487414","Claremont Graduate University, Claremont, CA, United States","","English"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140121843&doi=10.1163%2f2451859X-12340005&partnerID=40&md5=9752d1d2f7e6e59da98a8b1c1dd0a1f5","University of Nebraska-Lincoln, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070057124&doi=10.1558%2fIJSNR.37613&partnerID=40&md5=05cdc23443f3caff99a6e2a4ea657fac","Freie Universität Berlin, Germany; University of Belgrade, Serbia","","English"
"2021","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113336786&doi=10.33356%2ftemenos.107773&partnerID=40&md5=b62a74501d3903a7528629c45d885f7f","The Open University, United Kingdom","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125868537&doi=10.46586%2fER.13.2022.9460&partnerID=40&md5=b5393c1552673841e6ca64c00f9e6392","Sam Houston State University, United States","European Research Council, ERC, (647467)","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149973121&doi=10.1163%2f15700720-12347519&partnerID=40&md5=3b8e6f9ae382fe8f2d1e5a88e62725e5","Early Christianity and Patristics, Faculty of Theology and Religion, University of Pretoria, Pretoria, South Africa","","English"
"2010","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957988505&doi=10.1525%2fjung.2010.4.4.46&partnerID=40&md5=bbea8ed9029cc2b9c8743f730050e1b6","John F. Kennedy University, United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021821110&partnerID=40&md5=80a4554d4403b69e9e447567bb214592","Centrum för Teologioch Religionsvetenskap, Lunds Universitet, Sweden","","Swedish"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042181538&doi=10.31337%2foz.72.1.5&partnerID=40&md5=fce8323cbb7b59e52c82cb8648270296","Catholic Faculty of Theology, Vlaška ulica 38, Zagreb, 10000, Croatia","","Croatian"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114447953&partnerID=40&md5=fd20ab7b11a494a716d92ec727962ce4","","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068087050&doi=10.1163%2f15700739-07103005&partnerID=40&md5=8de844d05ade63ba6824bda6cfcde110","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123356295&doi=10.5209%2fGERI.78121&partnerID=40&md5=a8443cd4d0a31319c28c8f471d967004","Universidad de Salamanca, Spain","","Spanish"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893600767&partnerID=40&md5=1619de9c17e550a3eb36d58dc0a24870","Facultatea de Teologie, Istorie Şi Ştiinţ e Ale Educaţ Iei, 200585, Dolj, Universitatea din Craiova, str. A.I. Cuza, nr. 13, Romania","","Romanian"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098714686&doi=10.7213%2f1980-5934.32.057.DS04&partnerID=40&md5=003f86a622b263287275c7480286b3a0","Pontifícia Universidade Católica do Paraná (PUCPR), Curitiba, PR, Brazil","","Spanish"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041389330&doi=10.4477%2f88280&partnerID=40&md5=1b22d756b742285f7fc73b23b04e88a2","Universita Niccolo Cusano, Facolta di Giurisprudenza, Via don Carlo Gnocchi 3, I-Roma, 00133, Italy","","Italian"
"2016","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971457925&doi=10.1163%2f15700720-12301032&partnerID=40&md5=28eca8724514c4d6edbbac62c645db91","University of Pretoria, Netherlands","","English"
"2007","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-60949545204&doi=10.1177%2f0014524606075050&partnerID=40&md5=8bf34822188c46501afa5bb2965fa60f","University of Aberdeen","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090332476&doi=10.5817%2fRel2020-1-2&partnerID=40&md5=a37e1852a2eaf206b7fa85985ad5f2f0","Open University, Walton Hall, Milton Keynes, MK7 6AA, United Kingdom","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861394074&partnerID=40&md5=bc0772a75e87a417c77b3023a0a9889a","University of Iassy, Faculty of Letters, Iaşi, B-dul Carol, nr. 11, Romania","","Romanian"
"1991","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963019094&doi=10.2307%2f3710716&partnerID=40&md5=079a23807951f89029dccd00e7ab570b","MicroCase Corporation, West Lafayette, IN, United States","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080988760&doi=10.1163%2f2451859X-12340015&partnerID=40&md5=509494ce235490ad6a08d39e5a9b0287","Rice University, United States","","English"
"2009","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924050646&doi=10.1093%2foxfordhb%2f9780199271566.003.0043&partnerID=40&md5=8d4b4a53572e6239b474df66c2380da8","Candler School of Theology, Emory University, Atlanta, GA, United States; Loyola University, Chicago, IL, United States","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997106951&doi=10.4102%2fhts.v72i4.3277&partnerID=40&md5=db1e90d0ef55c6dbda77eb0b7e587f9e","Radboud University, Nijmegen, Netherlands; Department Church History and Church Polity, Faculty of Theology, University of Pretoria, South Africa","","English"
"2017","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019166430&doi=10.3390%2frel8050081&partnerID=40&md5=9167b46a5f494e7d4c410bbbefee4b19","Department of Religious Studies, Elon University, Elon, 27244-2020, NC, United States","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931840253&doi=10.1163%2f15685276-12341378&partnerID=40&md5=271a6028324df325f069e0f8d81857ba","126 Upper Road, Kennington, Oxford, OX1 5LW, United Kingdom","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096547185&partnerID=40&md5=127d7f6b0075c03b43028e2317569171","","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149256729&doi=10.55086%2fsp2254564&partnerID=40&md5=a7eca6046278edb4daad08fa4d836271","Institute of History and Archeology, Ural Branch of the Russian Academy of Sciences, Sofia Kovalevskaya St., 16, Yekaterinburg, 620108, Russian Federation; South Ural State University, Lenin Ave., 76, Chelyabinsk, 454080, Russian Federation","","Russian"
"2005","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61049168743&doi=10.7202%2f011815ar&partnerID=40&md5=1776fc1b5746292e342ac47394a0acb8","Faculté de Théologie et de Sciences Religieuses, Université Laval, QC, Canada","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141238611&doi=10.15581%2f006.54.3.639-668&partnerID=40&md5=95c6b6eef31c58eae1f94ef6b5eb5d50","Facultad de Teología San Isidoro de Sevilla, Sevilla, Spain","","Spanish"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076566587&doi=10.1558%2fRSTH.38705&partnerID=40&md5=8b2c33acbcd7612b3393007c1b42a5ac","University of Toronto Mississauga, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099708355&doi=10.1163%2f9789004445468_014&partnerID=40&md5=25961745d88090fed74bf5f5dd805720","","","English"
"2010","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968901931&partnerID=40&md5=237c0ed6a41c2f8d78fd96a3d94d97a4","University of Sydney, Australia","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050404985&partnerID=40&md5=91e1835590d72f1eda22f62fbb9d3fe0","","","Estonian"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099691191&doi=10.1163%2f9789004445468_012&partnerID=40&md5=3e63ba92d3504a72c6a5f8c2a320cf57","","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058717451&doi=10.1080%2f23269995.2018.1513250&partnerID=40&md5=84f529b3f246994d985405accbf6aecc","Political Science and Religious Studies, University of the Fraser Valley, Abbotsford, Canada","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043327648&doi=10.1515%2fopth-2015-0010&partnerID=40&md5=fbc97ce7cda809243bd1ca32e99693a1","University of Ottawa, Canada","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086546387&doi=10.4324%2f9781315539706-15&partnerID=40&md5=f9a099fe7fc4cb3b02adcf28bff47346","University of Nebraska, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134731203&doi=10.1515%2fzac-2022-0011&partnerID=40&md5=3c97a0e5228b85de10aeb1eaece2af7d","Berlin-Brandenburgische Akademie der Wissenschaften, Jägerstrasse 22/23, Berlin, 10117, Germany","","English"
"2015","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045151765&doi=10.1002%2f9781118785539.ch30&partnerID=40&md5=0db223e8787f790bef554513c1077f07","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103489033&doi=10.1163%2f15685292-02501004&partnerID=40&md5=e18194bb07b3b695bb353e66a664f1c7","University of Regina, Regina, SK, Canada","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134753599&doi=10.1515%2fzac-2022-0012&partnerID=40&md5=fb765b747a8eb74eef780f115a35255d","Berlin-Brandenburgische Akademie der Wissenschaften, Jägerstrasse 22/23, Berlin, 10117, Germany","","English"
"2015","49","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928956440&partnerID=40&md5=47326bcd16371028343cbb7377ad160c","Department of Religious Studies, Faculty of Humanities, University of Zilina, Slovakia; Department of General and Applied Ethics, Faculty of Arts, Constantine the Philosopher University, Nitra, Slovakia; Lancaster Theological Seminary, Lancaster, United States","","English"
"2015","26","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943266549&doi=10.1111%2fhith.10763&partnerID=40&md5=b91129bd8dac8513da5fe701322698fc","Ghent University, Belgium","","English"
"2009","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951658243&doi=10.1177%2f00084298090380030201&partnerID=40&md5=1a97d7290d72ba747c93a573500d32f6","York University, Canada","","English"
"2007","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35348865670&doi=10.1163%2f157007207X234101&partnerID=40&md5=8eb26dd6985c826170642ac3b1e16e3d","Université Laval, Gatineau, Qué. J8Z 3L8, 139 rue de la Citadelle, Canada","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086539837&doi=10.4324%2f9781315539706-21&partnerID=40&md5=02126033b9a22cc91bce10cd1b00c21d","Louisiana State University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146515762&doi=10.1163%2f2451859X-00702001&partnerID=40&md5=7334ac3d084edfc8b1888cf988d4bf56","Radboud University, Nijmegen, Netherlands; Leiden University, Leiden, Netherlands","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959985308&partnerID=40&md5=b9228fcc96a096ede4b1fa91c9156c34","","","Russian"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894315047&doi=10.3390%2frel3030808&partnerID=40&md5=a823918a4fae4116caeffeff1dde586c","Jepson School, University of Richmond, Richmond, VA 23173, Jepson Hall, 28 Westhampton Way, United States","","English"
"2008","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549085730&doi=10.1163%2f157007208X247665&partnerID=40&md5=ae1e7a6d4ca95661539df76b97710a72","Dept. of Ancient Studies, University of Stellenbosch, Arts Building, Stellenbosch, Merriman Avenue, South Africa","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124467279&doi=10.14422%2fPEN.V77.I296.Y2021.009&partnerID=40&md5=309ddfe95f64cd8a033b23a26758487e","Universidad de Almería, Spain","","Spanish"
"2009","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950715414&doi=10.1111%2fj.1468-0025.2008.01520.x&partnerID=40&md5=9a049e4c2c6676151eb66f7e49de75ba","Program of Liberal Studies, University of Notre Dame, Notre Dame, IN, 46556, 215 O'Shaughnessy Hall, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863457696&doi=10.3366%2from.2012.0081&partnerID=40&md5=c3500b592812571f1e8ad30606248a71","University of Greenwich, Emeritus, United Kingdom","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959986990&partnerID=40&md5=cb4c998dcda4ffdcb7c97ba3eb010f68","Novosibirsk State University, Institute of Philosophy and Law, Russian Federation","","Russian"
"2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899500730&doi=10.1177%2f0142064X14521745&partnerID=40&md5=dd60e79aeb89770f46f96584ecd557e5","Brown University, Department of Religious Studies, Providence, RI 02912, 59 George St., United States","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049993057&doi=10.4324%2f9781315165837&partnerID=40&md5=95bbf661160c699749e4dea281de77b2","University of Exeter, United Kingdom","","English"
"2015","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043334841&doi=10.1515%2fopth-2015-0026&partnerID=40&md5=1b92c37baebaee9ee289094204260e2c","University of North Carolina at Charlotte, United States","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61249280364&partnerID=40&md5=4838e8dc41e93b3450b0263c6c25f93d","","","German"
"2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111342181&doi=10.12775%2fSETF.2019.018&partnerID=40&md5=f7fb472db0b804d1f19b2fafd91c111e","Center for Theology and the Natural Sciences at the Graduate Theological Union, Berkeley, CA, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117153173&doi=10.26650%2fiuturkiyat.910599&partnerID=40&md5=e055a98d331b2cdeb9fd1caed94cf030","Çukurova Üniversitesi, Fen Edebiyat Fakültesi, Türk Dili ve Edebiyatı Bölümü, Adana, Turkey","","Turkish"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863670279&doi=10.3989%2femerita.2012.08.1106&partnerID=40&md5=f265fe358181f55700288fd9ed7bd01a","IRER Paris IV-Sorbonne, Spain","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027060517&doi=10.4000%2fpallas.7663&partnerID=40&md5=0c8542bfe84fb9b6df6f741ec3f6a8b0","Université Laval, Québec, Canada","","French"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118476206&doi=10.14220%2f23642807-00401011&partnerID=40&md5=f81c1a1701307f983216c886c4956d49","Department of Protestant Theology, University of Kassel, Henschelstraße 2, Kassel, 34127, Germany","","German"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048418300&doi=10.1017%2f9781316691601.009&partnerID=40&md5=a0b30c0e282eeeb4e8f8e4205343fb00","University of Oxford, United Kingdom","","English"
